# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sun Jan 07 12:41:12 MST 2024 [seed=1704656285705]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
1893000	-7698.533487885935	-19.369621135819486	-7679.163866750116	0.2621052456148609	2.4930778561532585	0.6466244945262823	2.0181824448063352	0.24559515218030833	0.23894469756922793	0.1282738006904205	0.38718634956004117	1.0	1.0	-7679.163866750116	0.0	-19.724711068051825
1894000	-7699.506041658619	-18.094841135323158	-7681.411200523296	0.26430573487020526	2.4750212846780566	0.8236630988013008	1.9446932906504788	0.22931321427293347	0.23894469756922793	0.1282738006904205	0.40346828746741603	1.0	1.0	-7681.411200523296	0.0	-18.237518292744724
1895000	-7701.634580793462	-17.9459725680381	-7683.688608225424	0.22535955831140453	2.384725632427301	0.753104632433207	1.9895591614451087	0.22931321427293347	0.23894469756922793	0.1282738006904205	0.40346828746741603	1.0	1.0	-7683.688608225424	0.0	-18.16012053511593
1896000	-7695.979653188585	-18.78800419625481	-7677.191648992331	0.2618819687502354	2.5505138000189547	0.6774929392276409	2.098342299549416	0.24496005998734732	0.23894469756922793	0.11262695497600664	0.40346828746741603	1.0	1.0	-7677.191648992331	0.0	-19.06444862506575
1897000	-7702.135833531312	-17.521969472026612	-7684.613864059285	0.27157984040064337	2.4440531118407427	0.6605801739228118	1.8213854803308678	0.2529379582139977	0.23894469756922793	0.12058153718367498	0.3875358070330973	1.0	1.0	-7684.613864059285	0.0	-17.935383070125027
1898000	-7700.581491568639	-18.780846870534603	-7681.800644698104	0.2521891923044505	2.494957482483436	0.7577715199455923	2.175031702937196	0.23363180279540044	0.2363650115922155	0.1145277994954161	0.4154753861169659	1.0	1.0	-7681.800644698104	0.0	-18.91494726914288
1899000	-7706.027492987533	-19.961394522644003	-7686.066098464889	0.26391545550246165	2.564811797430698	0.5790893335111073	2.1806500282988983	0.24802494495834881	0.23906000833880287	0.1145277994954161	0.3983872472074302	1.0	1.0	-7686.066098464889	0.0	-20.36220629533489
1900000	-7700.311772254308	-17.855939067035578	-7682.455833187273	0.2533115807534714	2.4962872249624475	0.7744082954108801	1.8392838366869013	0.24802494495834881	0.23906000833880287	0.1145277994954161	0.3983872472074302	1.0	1.0	-7682.455833187273	0.0	-18.103068400334394
1901000	-7702.591226618106	-20.18642888895596	-7682.40479772915	0.26995925220386646	2.5233657510846923	1.1563984415329247	2.0682118450385345	0.24802494495834881	0.24311463921513515	0.11759002911676028	0.39127038670975367	1.0	1.0	-7682.40479772915	0.0	-19.940207044197017
1902000	-7709.430301436795	-20.74796704784783	-7688.682334388947	0.2549703440852598	2.5045967805828484	1.2285137635759675	2.1798966224531497	0.24802494495834881	0.25004115628955154	0.11759002911676028	0.3843438696353373	1.0	1.0	-7688.682334388947	0.0	-20.396971959925548
1903000	-7704.449602889256	-19.29344029857461	-7685.156162590682	0.2846574924026863	2.553228379816612	0.9799134015838318	2.1556635923018588	0.23361565534716222	0.2523299187714181	0.12971055624608033	0.3843438696353373	1.0	1.0	-7685.156162590682	0.0	-19.178101110826773
1904000	-7699.1282161568915	-18.99471779569227	-7680.1334983612	0.2490431220284752	2.5488140305373927	0.8345573681777924	1.9132306822003506	0.2443712456610639	0.2395237680439808	0.12971055624608033	0.3863944300488729	1.0	1.0	-7680.1334983612	0.0	-19.136984929781967
1905000	-7708.0931631915755	-19.168405815413287	-7688.924757376162	0.2686838731774103	2.580913023939272	0.6212007196072344	1.9132306822003506	0.2547771483356345	0.23740609198251675	0.1248744635545824	0.3829422961272644	1.0	1.0	-7688.924757376162	0.0	-19.605920186122958
1906000	-7705.225638429846	-21.01640512154001	-7684.2092333083065	0.2576451422523269	2.489434955336046	1.2410274590203012	2.2039131886079035	0.24770037691182067	0.24448286340633055	0.1248744635545824	0.3829422961272644	1.0	1.0	-7684.2092333083065	0.0	-20.64582787092424
1907000	-7703.090978751265	-18.54525272821954	-7684.545726023045	0.269253684461027	2.493537414687739	0.6325050914836741	2.1153421254896956	0.2389778366902741	0.23391240391034596	0.1248744635545824	0.4022352958447955	1.0	1.0	-7684.545726023045	0.0	-18.883655014079494
1908000	-7698.5368079485415	-18.821586398295484	-7679.7152215502465	0.2656285265238508	2.535657904468514	0.9407118765274266	1.9707109187598897	0.25483179522907207	0.2366165861865124	0.11309215725747192	0.3954594613269415	1.0	1.0	-7679.7152215502465	0.0	-18.82089014573698
1909000	-7702.578627002011	-18.976095041845497	-7683.602531960165	0.2931508205058758	2.626941919366216	0.9095138599517125	2.1405276253523406	0.25483179522907207	0.2366165861865124	0.11309215725747192	0.3954594613269415	1.0	1.0	-7683.602531960165	0.0	-18.94129440308658
1910000	-7697.304027914298	-19.05256755552783	-7678.25146035877	0.2721105689853641	2.54024656675168	0.8111951593928042	2.209348083855774	0.25483179522907207	0.2366165861865124	0.11309215725747192	0.3954594613269415	1.0	1.0	-7678.25146035877	0.0	-19.105042280182694
1911000	-7712.643970040566	-20.374286385896657	-7692.269683654669	0.25486369093679623	2.624860714291224	0.9455010627607405	1.9467015550599904	0.25044950680949213	0.24411482371767446	0.11369972070086559	0.39173594877196566	1.0	1.0	-7692.269683654669	0.0	-20.378198844747477
1912000	-7707.290956311303	-17.548365220432768	-7689.74259109087	0.23494117525048758	2.4190400664446146	0.8571527121357178	1.982062679701739	0.23756715592524852	0.24411482371767446	0.12914825780471048	0.38916976255236435	1.0	1.0	-7689.74259109087	0.0	-17.636117722855143
1913000	-7705.786295560681	-18.405689297054973	-7687.380606263626	0.27481344176684896	2.530656107512693	0.7559044243945129	1.9324006242548524	0.2519161799678521	0.22871065700248575	0.13520360177828655	0.3841695612513734	1.0	1.0	-7687.380606263626	0.0	-18.639182294539022
1914000	-7701.079220994341	-21.4480494469759	-7679.631171547365	0.2669622852158442	2.6032619911064048	1.2228376517323118	2.0590257925532494	0.2519161799678521	0.23624601908661197	0.12407278624689849	0.3877650146986352	1.0	1.0	-7679.631171547365	0.0	-21.14963032500791
1915000	-7702.627098478285	-19.153402678870414	-7683.473695799415	0.25950150468406386	2.5312358023285246	0.9831239592799783	2.013378317576358	0.2519161799678521	0.23624601908661197	0.11728850961381662	0.39454929133171707	1.0	1.0	-7683.473695799415	0.0	-19.091450350843942
1916000	-7705.008748587957	-18.734327877432694	-7686.274420710524	0.27071047545291416	2.558604248467279	0.7157800907444757	1.9481355485049838	0.2519161799678521	0.23624601908661197	0.11728850961381662	0.39454929133171707	1.0	1.0	-7686.274420710524	0.0	-19.01600317403058
1917000	-7700.3935134411795	-18.33765881694879	-7682.055854624231	0.26349539951848655	2.5071625845622805	0.8269739976808376	1.8492699236250252	0.2519161799678521	0.23624601908661197	0.11728850961381662	0.39454929133171707	1.0	1.0	-7682.055854624231	0.0	-18.51504377259973
1918000	-7699.314310266887	-19.7359064936955	-7679.578403773192	0.2812035421261471	2.6143153025724124	0.9710807129822495	1.9029069253759032	0.23679862779152577	0.23624601908661197	0.11728850961381662	0.4096668435080434	1.0	1.0	-7679.578403773192	0.0	-19.730850598684373
1919000	-7699.026918957385	-18.47396568699754	-7680.552953270387	0.24906813344236883	2.4871927684051784	0.8171357549072024	1.993006394629256	0.23213062101290954	0.2409140258652282	0.1180802022818961	0.4088751508399639	1.0	1.0	-7680.552953270387	0.0	-18.605126235900773
1920000	-7700.788155321433	-19.101432486453525	-7681.686722834979	0.25760557376940174	2.496377577585056	0.8601928459500362	2.0596005849060077	0.2289343073269051	0.24411033955123265	0.1250653933155406	0.4018899598063194	1.0	1.0	-7681.686722834979	0.0	-19.154556617588458
1921000	-7706.189795883359	-19.149235650953056	-7687.040560232405	0.26128191347154933	2.5940232383348345	0.8091482054265156	2.005881009481452	0.2174978643000497	0.2531370301670847	0.1112208175425623	0.4181442879903011	1.0	1.0	-7687.040560232405	0.0	-19.28504594645596
1922000	-7714.472645308671	-20.77896569407251	-7693.693679614599	0.2720245820255329	2.621468681259259	0.6113632660934629	1.986206959586601	0.2201001981948018	0.25100277110673447	0.11075274270816043	0.4181442879903011	1.0	1.0	-7693.693679614599	0.0	-21.202975097480092
1923000	-7701.895719051784	-19.885739327182677	-7682.009979724601	0.24954613497462935	2.574896122570614	0.6992773562948902	2.0313230594583	0.25110892257359024	0.22893727823106566	0.11075274270816043	0.4092010564871815	1.0	1.0	-7682.009979724601	0.0	-20.157281020931517
1924000	-7697.120089052364	-18.104387252782963	-7679.015701799582	0.24983995590973632	2.3620844070126887	0.5456487734711752	2.138486680689801	0.238512245264125	0.23339155172136816	0.1217374260348405	0.4063587769796642	1.0	1.0	-7679.015701799582	0.0	-18.581329113747135
1925000	-7704.6550054907175	-18.388117576630197	-7686.266887914087	0.27708770372451313	2.5665188036338638	0.8583328672431724	2.0379685551883364	0.23995253593692425	0.23195126104856892	0.1217374260348405	0.4063587769796642	1.0	1.0	-7686.266887914087	0.0	-18.45205410296738
1926000	-7700.156615507455	-18.2467889355751	-7681.90982657188	0.2478538269719961	2.42899462976537	0.9784225742422448	1.98180208469474	0.23632667119328607	0.24494161306009027	0.12466281250723502	0.3940689032393866	1.0	1.0	-7681.90982657188	0.0	-18.20232077767246
1927000	-7700.602823107977	-19.307470681538092	-7681.295352426439	0.25028939867504435	2.5481672328208385	0.7485080540437178	1.98180208469474	0.23632667119328607	0.24494161306009027	0.12466281250723502	0.3940689032393866	1.0	1.0	-7681.295352426439	0.0	-19.53086221630564
1928000	-7702.51947781211	-18.97272713442114	-7683.5467506776895	0.24926934007235313	2.49109992274649	0.9457925354344304	1.9738931510943811	0.23044220139713906	0.24494161306009027	0.13054728230338203	0.3940689032393866	1.0	1.0	-7683.5467506776895	0.0	-18.965362348656477
1929000	-7703.112391680866	-20.179942211625672	-7682.93244946924	0.27003218063384327	2.661818398687664	0.6791653753184722	1.9738931510943811	0.23044220139713906	0.25021788229244596	0.12527101307102634	0.3940689032393866	1.0	1.0	-7682.93244946924	0.0	-20.503736008636263
1930000	-7703.835355332519	-19.08789249352544	-7684.747462838994	0.25901091797696213	2.559800907806744	0.902919668074135	1.9738931510943811	0.23044220139713906	0.23150982565458997	0.12527101307102634	0.41277695987724256	1.0	1.0	-7684.747462838994	0.0	-19.126917357308063
1931000	-7703.028478904145	-19.15799364377032	-7683.870485260375	0.2810974884223988	2.5807646692332713	0.9293652012199316	1.8305052916329347	0.25311220267861523	0.23211897247254049	0.11439631343288834	0.4003725114159539	1.0	1.0	-7683.870485260375	0.0	-19.22630130494819
1932000	-7704.089367758079	-18.17074412625052	-7685.918623631828	0.25349784279325993	2.450973024874125	0.7799058317367453	2.0699777039710536	0.25311220267861523	0.23211897247254049	0.11439631343288834	0.4003725114159539	1.0	1.0	-7685.918623631828	0.0	-18.317710368131728
1933000	-7698.187756500441	-18.47996734710794	-7679.707789153333	0.2609354695898928	2.4867732706747248	0.6735736593241627	2.1101527155452606	0.25311220267861523	0.25096931671646744	0.11439631343288834	0.38152216717202697	1.0	1.0	-7679.707789153333	0.0	-18.75752062405996
1934000	-7698.042633340589	-18.25839928579824	-7679.784234054791	0.2668434006891874	2.50744896939952	0.862787942340366	2.075733080027769	0.25311220267861523	0.24076975445563392	0.12459587569372187	0.38152216717202697	1.0	1.0	-7679.784234054791	0.0	-18.30207492102901
1935000	-7696.726312081381	-18.3479214939599	-7678.378390587422	0.25722121342763304	2.447620716047047	0.9571301357087585	2.0449221767822277	0.2326472499454309	0.24076975445563392	0.12459587569372187	0.4019871199052113	1.0	1.0	-7678.378390587422	0.0	-18.30012863308168
1936000	-7704.307763879456	-17.74853982819527	-7686.559224051261	0.2572650355414134	2.496774617501614	0.7564423224019238	2.190125162363049	0.24133470268530136	0.22678113094446936	0.12225181474312319	0.4096323516271041	1.0	1.0	-7686.559224051261	0.0	-17.878451879666414
1937000	-7700.809739486151	-18.86037565105724	-7681.949363835093	0.284443216496856	2.622581777769619	0.8707080044850835	1.937159668997482	0.23440940888347983	0.21960978108847706	0.12734954721757627	0.4186312628104648	1.0	1.0	-7681.949363835093	0.0	-18.95055242917791
1938000	-7707.317630475802	-18.58992405789248	-7688.727706417909	0.2579670823960303	2.487009416340275	0.9107329494476657	1.937159668997482	0.23440940888347983	0.21967833521963614	0.12734954721757627	0.41856270867930573	1.0	1.0	-7688.727706417909	0.0	-18.635157800693747
1939000	-7697.211020615121	-18.759374008929356	-7678.451646606191	0.2521860302892444	2.512119669868155	0.6755017772847794	2.0097253798382066	0.23440098467917977	0.24231685716978418	0.11653906784549982	0.4067430903055342	1.0	1.0	-7678.451646606191	0.0	-19.074167148448083
1940000	-7696.288566502405	-18.692893763306053	-7677.595672739099	0.26361706292030523	2.499108550943659	0.8968706977651455	1.9069969051266775	0.24637963586773484	0.24231685716978418	0.11653906784549982	0.3947644391169791	1.0	1.0	-7677.595672739099	0.0	-18.76567728021887
1941000	-7702.3759287080375	-20.214377347161008	-7682.161551360877	0.2698225469151147	2.590132987575181	0.5769762742584784	1.80918658323606	0.24637963586773484	0.24231685716978418	0.11925789336738155	0.3920456135950974	1.0	1.0	-7682.161551360877	0.0	-20.76809188706847
1942000	-7708.397589990369	-18.881158526411205	-7689.516431463958	0.26657775306456344	2.531198352590708	0.776038033637675	2.103649309854054	0.24637963586773484	0.24231685716978418	0.12260844444263386	0.38869506251984504	1.0	1.0	-7689.516431463958	0.0	-19.019691024653483
1943000	-7705.737690220221	-19.85425565875181	-7685.88343456147	0.25162969853779305	2.4807638252127457	1.0462627680585745	2.0928174008685327	0.24906559572332101	0.239630897314198	0.11678795731574705	0.39451554964673186	1.0	1.0	-7685.88343456147	0.0	-19.698316854122112
1944000	-7708.746217256892	-20.78490084979753	-7687.961316407094	0.2596284983332689	2.5712887801409483	1.0781926665497277	2.18337093753698	0.2628917721798958	0.239630897314198	0.11678795731574705	0.3806893731901571	1.0	1.0	-7687.961316407094	0.0	-20.56305631955818
1945000	-7698.121554369512	-19.255261561287266	-7678.866292808224	0.2568332387673658	2.4886881442337887	0.6016839926191285	1.873452496525559	0.2628917721798958	0.239630897314198	0.11678795731574705	0.3806893731901571	1.0	1.0	-7678.866292808224	0.0	-19.740844300929112
1946000	-7702.210146563465	-18.715162468833725	-7683.494984094631	0.26959498887546307	2.5612638627099593	0.7601041328721871	1.963873108644017	0.2564826786337029	0.23049569806477202	0.10650547315926967	0.40651615014225334	1.0	1.0	-7683.494984094631	0.0	-18.930404159057407
1947000	-7710.717401443787	-18.34503499433662	-7692.37236644945	0.2661429665353855	2.5608008129688127	0.7931825411338348	2.2688537765960635	0.22734731198203892	0.2254346214875906	0.12769403426137352	0.41952403226899493	1.0	1.0	-7692.37236644945	0.0	-18.396687796632573
1948000	-7711.6128871329665	-18.427505701998623	-7693.185381430968	0.27956551998086326	2.5561465036170907	0.9731380983496919	2.2688537765960635	0.22634816465230137	0.22592708436881895	0.12769403426137352	0.42003071671750414	1.0	1.0	-7693.185381430968	0.0	-18.274685887437272
1949000	-7701.04207894385	-18.8988004679627	-7682.143278475887	0.2565631562700033	2.5572353011799986	0.8735445685817339	1.9783975040995985	0.22634816465230137	0.25278331635073703	0.11257212736898142	0.4082963916279782	1.0	1.0	-7682.143278475887	0.0	-18.969085544400098
1950000	-7701.314786899966	-18.672947911677763	-7682.641838988288	0.2582066518450177	2.555686236499492	0.7052175572811678	1.8917787507895722	0.22634816465230137	0.24542575405810768	0.12064525876215429	0.40758082252743466	1.0	1.0	-7682.641838988288	0.0	-18.992310769447474
1951000	-7703.316836941542	-18.099521997609266	-7685.217314943932	0.2690843741093271	2.5192478066092336	0.7726916442530619	2.147057476226177	0.22634816465230137	0.24542575405810768	0.12064525876215429	0.40758082252743466	1.0	1.0	-7685.217314943932	0.0	-18.225168433641933
1952000	-7705.1774287558	-19.259466138660223	-7685.91796261714	0.25872907298674525	2.56896394284763	0.8632625864052921	2.147057476226177	0.250660507900901	0.2367360726412735	0.11994483970355177	0.39265857975427176	1.0	1.0	-7685.91796261714	0.0	-19.274273719453735
1953000	-7698.316107013069	-18.46874451489075	-7679.847362498178	0.2719320572277856	2.515619028447187	0.8522133734838904	2.1936543779447875	0.250660507900901	0.2367360726412735	0.11994483970355177	0.39265857975427176	1.0	1.0	-7679.847362498178	0.0	-18.478057591865298
1954000	-7697.996544391752	-18.883410558979165	-7679.113133832772	0.26624034234989274	2.561365541730584	0.6516241130486855	2.147347476376693	0.250660507900901	0.2411400762127883	0.11554083613203697	0.39265857975427176	1.0	1.0	-7679.113133832772	0.0	-19.179354499772817
1955000	-7702.821645677672	-18.889580437829572	-7683.932065239842	0.2790390246051438	2.577768197579166	0.7337837324927368	2.0461770180840717	0.24351452058104936	0.23547899125109503	0.12066310046177275	0.40034338770608086	1.0	1.0	-7683.932065239842	0.0	-19.107010781364604
1956000	-7708.2574265425	-19.53315906179745	-7688.724267480703	0.30177529653171015	2.66146875448898	0.8809660150385789	2.0461770180840717	0.22530552346005933	0.23317217391798353	0.13688061938403434	0.4046416832379208	1.0	1.0	-7688.724267480703	0.0	-19.567784698397425
1957000	-7704.2405921059335	-18.41799410535661	-7685.822598000577	0.24169839332569948	2.409321976364925	0.6367886355985215	1.9200459678115882	0.226104949251087	0.2318872065299998	0.13411538441412296	0.40789245980478833	1.0	1.0	-7685.822598000577	0.0	-18.827964292155368
1958000	-7703.671163691316	-19.291801254058733	-7684.379362437257	0.27552875711994035	2.56702765012589	0.7443429486070845	1.8827079174387218	0.25558543134032297	0.23516878898953464	0.12811904920091377	0.3811267304692267	1.0	1.0	-7684.379362437257	0.0	-19.56085255630578
1959000	-7701.351369307784	-20.57213855025387	-7680.77923075753	0.25245943190645487	2.462251010724582	1.163121372199827	2.0397961098039654	0.25558543134032297	0.23516878898953464	0.1104036819138366	0.39884209775630386	1.0	1.0	-7680.77923075753	0.0	-20.331473183400607
1960000	-7700.853369237028	-17.481636159279994	-7683.371733077748	0.2744760298113882	2.4753185819215395	0.733181432942887	2.1189225863349743	0.25558543134032297	0.23516878898953464	0.1104036819138366	0.39884209775630386	1.0	1.0	-7683.371733077748	0.0	-17.670912860798676
1961000	-7703.577903381841	-18.06174866511543	-7685.516154716725	0.2820133290117759	2.5464154819224127	0.8188542404688166	2.1588080515329886	0.25558543134032297	0.23516878898953464	0.1104036819138366	0.39884209775630386	1.0	1.0	-7685.516154716725	0.0	-18.124725607746594
1962000	-7709.317314669755	-19.409592363075017	-7689.907722306681	0.2879105814799763	2.6586482357808316	0.8773229075364312	1.9950613658524603	0.2567874872956633	0.23516878898953464	0.12552539001415078	0.3825183337006494	1.0	1.0	-7689.907722306681	0.0	-19.468856833457846
1963000	-7700.5395305767515	-19.450946750933326	-7681.088583825818	0.2744906330087838	2.6496193528576235	0.7372788699619575	1.8392927200767089	0.24072617515023642	0.24971131984479183	0.10599945504934478	0.4035630499556251	1.0	1.0	-7681.088583825818	0.0	-19.747205503912767
1964000	-7710.815532894149	-20.980778726343086	-7689.834754167806	0.23714098740251008	2.503398105652887	1.1329288627780334	1.975778641534992	0.22345510835216736	0.23787684391603306	0.13548071169432593	0.40318733603747176	1.0	1.0	-7689.834754167806	0.0	-20.7921161858533
1965000	-7702.823847009318	-18.49905908983281	-7684.324787919486	0.25556489981620745	2.4947125556647447	0.7534319183937718	2.155527222537206	0.22345510835216736	0.23787684391603306	0.13548071169432593	0.40318733603747176	1.0	1.0	-7684.324787919486	0.0	-18.646599316506556
1966000	-7705.893603156991	-19.344371134799907	-7686.549232022191	0.25082900039710865	2.551746083114662	0.7393842557525384	2.1451696627717136	0.2564581127770953	0.23400494308179395	0.12997861411606978	0.37955833002503914	1.0	1.0	-7686.549232022191	0.0	-19.514826468379685
1967000	-7701.283269978571	-21.809230374962095	-7679.4740396036095	0.24817753357675654	2.4347423157789967	1.4081497196753419	2.2055756186373405	0.2564581127770953	0.23866734776075405	0.12997861411606978	0.3748959253460791	1.0	1.0	-7679.4740396036095	0.0	-21.31166319152947
1968000	-7699.571952079622	-18.882437512350815	-7680.6895145672715	0.2595507892003658	2.5461641938903496	0.8120247254604882	1.988083029788479	0.2564581127770953	0.23866734776075405	0.10742698223619689	0.397447557225952	1.0	1.0	-7680.6895145672715	0.0	-19.021852653385988
1969000	-7708.31085992833	-19.601859547377302	-7688.709000380953	0.2945924075064243	2.6676222699235126	0.9392679059936804	1.9962522027056058	0.2463746852125366	0.23866734776075405	0.10742698223619689	0.4075309847905107	1.0	1.0	-7688.709000380953	0.0	-19.592419691735575
1970000	-7706.724801915677	-17.072526744015438	-7689.652275171661	0.26568453123690267	2.3991365477383524	0.9137394236463454	1.9606938503191482	0.2463746852125366	0.22420080161478323	0.10742698223619689	0.4219975309364815	1.0	1.0	-7689.652275171661	0.0	-17.104960699551217
1971000	-7710.796581757452	-18.548582779487827	-7692.247998977964	0.25911544854324725	2.500004311651261	0.6423553682490049	2.0034768481595076	0.22821323429917667	0.2351591901821418	0.13170293597742455	0.40492463954125524	1.0	1.0	-7692.247998977964	0.0	-18.91619903537378
1972000	-7698.821567819771	-17.9417849528461	-7680.879782866925	0.24809276071382386	2.4310808207545636	0.8240070147973184	1.903647879611052	0.23772198853936669	0.23939308695992076	0.11796028495945557	0.40492463954125524	1.0	1.0	-7680.879782866925	0.0	-18.1006591032946
1973000	-7699.089849900562	-20.142716713051353	-7678.94713318751	0.25329228287417405	2.5126421549021236	1.082856369457247	2.0570316152517854	0.23772198853936669	0.2417701493515581	0.11796028495945557	0.40254757714961786	1.0	1.0	-7678.94713318751	0.0	-19.966665775293354
1974000	-7705.708867161252	-19.29675981842419	-7686.412107342828	0.24641330489184712	2.491936053653856	0.6388055134230471	2.146260810874411	0.23311395413466493	0.23762433263920044	0.126714136076515	0.40254757714961786	1.0	1.0	-7686.412107342828	0.0	-19.613001312634122
1975000	-7709.643006112758	-20.008453266105498	-7689.634552846652	0.2582236679852407	2.620187403945082	0.9111351989083084	2.04908572092356	0.2429801932531783	0.23507330875947058	0.11433005951371175	0.4076164384736376	1.0	1.0	-7689.634552846652	0.0	-20.008243710634673
1976000	-7706.335475672311	-19.225868412343047	-7687.1096072599685	0.2724810601170328	2.5753093003222816	0.7528445317973915	2.04908572092356	0.2429801932531783	0.24294415279440693	0.11433005951371175	0.3997455944387012	1.0	1.0	-7687.1096072599685	0.0	-19.416491408858526
1977000	-7699.8733700690655	-19.47302941073885	-7680.400340658327	0.2848959846913093	2.6241806897162308	0.660341753143996	2.04908572092356	0.2429801932531783	0.24294415279440693	0.11433005951371175	0.3997455944387012	1.0	1.0	-7680.400340658327	0.0	-19.79475363986266
1978000	-7698.96591594288	-18.35395116682995	-7680.611964776051	0.27247749871761834	2.579889983612218	0.7259205200636581	2.0583643705353594	0.2598433187125586	0.2451602205907142	0.116268120158315	0.3787283405384103	1.0	1.0	-7680.611964776051	0.0	-18.577285027991636
1979000	-7703.284604204038	-19.656851435206008	-7683.627752768833	0.27868435551986953	2.577116501314826	0.9972380309328805	2.11523498332153	0.23050827550448078	0.24607265562900482	0.12242413898110348	0.400994929885409	1.0	1.0	-7683.627752768833	0.0	-19.53999502366658
1980000	-7699.128877907759	-19.031470233635133	-7680.097407674123	0.2637133728386596	2.570708941232623	0.8579364144967786	2.1730729564520597	0.23756176506948457	0.24607265562900482	0.12242413898110348	0.39394144032040523	1.0	1.0	-7680.097407674123	0.0	-19.042194704877847
1981000	-7700.1677261892655	-19.6005840183414	-7680.567142170924	0.25603710750318576	2.492347080944262	1.119312862762397	1.9285627581264684	0.23211586186505564	0.24607265562900482	0.12242413898110348	0.3993873435248341	1.0	1.0	-7680.567142170924	0.0	-19.44307430159578
1982000	-7706.204924759397	-17.692600499459168	-7688.5123242599375	0.2606184757557811	2.442765595514095	0.9613828935818477	1.9285627581264684	0.2348923447988155	0.23695166386711924	0.1287686478092292	0.3993873435248341	1.0	1.0	-7688.5123242599375	0.0	-17.687188281269936
1983000	-7714.691369841151	-18.268718115292018	-7696.4226517258585	0.2369422706128139	2.419152179672596	0.9236866241675562	2.130859412769264	0.2348923447988155	0.23695166386711924	0.1287686478092292	0.3993873435248341	1.0	1.0	-7696.4226517258585	0.0	-18.22228297252388
1984000	-7702.153531691446	-18.25698277898433	-7683.896548912462	0.2666090848409019	2.5434133610160807	0.9012927503058129	2.074426584686124	0.2348923447988155	0.23471045723326317	0.11289358458583029	0.4175036133820891	1.0	1.0	-7683.896548912462	0.0	-18.257518046629457
1985000	-7701.1580778783145	-17.52330962947086	-7683.634768248844	0.26792277158871747	2.4753293046291582	0.8301308178292576	2.074426584686124	0.2348923447988155	0.23653795056467844	0.11412252224697367	0.41444718238953043	1.0	1.0	-7683.634768248844	0.0	-17.606091718835085
1986000	-7699.543244258035	-19.741779648281813	-7679.801464609754	0.27927932788542936	2.5961963598756306	0.9746296771432104	2.067511337521515	0.22882694292032316	0.24126064963152508	0.11546522505861936	0.41444718238953043	1.0	1.0	-7679.801464609754	0.0	-19.666845351639527
1987000	-7702.207742215664	-17.49043550253793	-7684.717306713126	0.26422543905384277	2.4597577045165773	0.7553064691771719	1.7462856385041756	0.22882694292032316	0.22867063167633633	0.1280552430138081	0.41444718238953043	1.0	1.0	-7684.717306713126	0.0	-17.80059300248477
1988000	-7699.99039369167	-19.89932656708558	-7680.091067124585	0.2727619558996411	2.5697968996336713	1.0424184562779155	2.0199410642292537	0.2596208617683112	0.22850057800525456	0.11913819619377176	0.39274036403266055	1.0	1.0	-7680.091067124585	0.0	-19.77617827235395
1989000	-7706.273925435282	-19.0547753582222	-7687.21915007706	0.2826127926865531	2.5987543009509966	0.9331407174670645	2.188654479330379	0.2596208617683112	0.22850057800525456	0.11913819619377176	0.39274036403266055	1.0	1.0	-7687.21915007706	0.0	-18.975336394839925
1990000	-7703.568136287699	-18.68880824359622	-7684.879328044103	0.24240896818759475	2.423908111026497	0.6624390473317303	1.9626309406536186	0.2431238387335415	0.22850057800525456	0.1275588755246247	0.4008167077365773	1.0	1.0	-7684.879328044103	0.0	-19.04207776983988
1991000	-7706.9887848147155	-21.69981974154863	-7685.288965073167	0.23147026342387161	2.401950036510544	1.3505495920887929	1.9939370486511463	0.24672739809737287	0.22489701864142317	0.1302584247851872	0.3981171584760148	1.0	1.0	-7685.288965073167	0.0	-21.32814444922573
1992000	-7701.458350166405	-19.156888555540945	-7682.301461610864	0.2533777324764651	2.5497415158820873	0.7750144745077455	2.1841493827593257	0.24672739809737287	0.22489701864142317	0.1302584247851872	0.3981171584760148	1.0	1.0	-7682.301461610864	0.0	-19.26489726250268
1993000	-7699.4982047751255	-20.498215060636593	-7678.999989714489	0.2594290961991625	2.533866418593833	1.094906394992225	1.93301571763428	0.23384829394741377	0.2382356208876281	0.11864164456845235	0.40927444059650386	1.0	1.0	-7678.999989714489	0.0	-20.36095006605987
1994000	-7697.298181895841	-19.047438511046753	-7678.250743384794	0.27301073047944396	2.561791846086693	0.863034371177347	2.097827668659024	0.23305921840357285	0.237296980902621	0.1151429929849273	0.41450080770887693	1.0	1.0	-7678.250743384794	0.0	-19.082032184237104
1995000	-7702.252533433727	-18.058675536958475	-7684.193857896768	0.24749437450190553	2.3701666224225932	0.5345826230173336	2.1523770161838596	0.23250728116864844	0.24303719857302525	0.1186198959185817	0.40583562433974263	1.0	1.0	-7684.193857896768	0.0	-18.55061284240417
1996000	-7700.418073827728	-20.13850531865512	-7680.279568509073	0.2677809283050784	2.5350621669125424	1.0994785963906737	2.0559586385287507	0.22576576292466355	0.2509466371257149	0.1186198959185817	0.40466770403103786	1.0	1.0	-7680.279568509073	0.0	-19.94764924064881
